ROC-AUC-macro	0.500000
PR-AUC-macro	0.031924
precision-macro	0.001427
recall-macro	0.017857
F-score-macro	0.002642
ROC-AUC-micro	0.513856
PR-AUC-micro	0.034067
precision-micro	0.079887
recall-micro	0.044685
F-score-micro	0.057312
